booking_id,customer_id,status,check_in,check_out,no_of_rooms,hotel_id,,amount,discount,date_of_booking
2894,66896,Cancelled,2022-03-19,2022-03-20,1,44,,2144,453,2022-03-19
2701,68193,No Show,2022-04-11,2022-04-13,1,703,,5587,1183,2022-03-19
2718,68193,Cancelled,2022-04-11,2022-04-13,1,704,,4230,895,2022-03-19
2082,69650,Stayed,2022-03-19,2022-03-20,3,402,,4091,866,2022-03-19
2753,87734,Stayed,2022-03-19,2022-03-20,1,541,,2664,563,2022-03-19
2939,98742,Stayed,2022-03-20,2022-03-21,1,211,,3639,770,2022-03-19
2376,113593,Cancelled,2022-03-19,2022-03-20,1,130,,1819,385,2022-03-19
2191,122311,Cancelled,2022-04-07,2022-04-10,1,408,,6041,1278,2022-03-19
2364,129595,Cancelled,2022-04-01,2022-04-03,1,370,,4321,914,2022-03-19
2884,134314,Stayed,2022-03-19,2022-03-20,1,685,,2404,508,2022-03-19
2312,134413,Cancelled,2022-03-21,2022-03-22,1,301,,3444,728,2022-03-19
2655,145838,Stayed,2022-03-19,2022-03-20,1,417,,2120,449,2022-03-19
2216,151151,Cancelled,2022-03-20,2022-03-21,2,635,,3897,825,2022-03-19
2864,173243,Cancelled,2022-03-20,2022-03-21,1,162,,2142,453,2022-03-19
2650,175856,Stayed,2022-03-23,2022-03-24,1,448,,2794,591,2022-03-19
2341,182418,Cancelled,2022-03-22,2022-03-23,1,135,,2274,481,2022-03-19
2743,182513,Cancelled,2022-03-20,2022-03-21,1,724,,2132,451,2022-03-19
2231,183032,Stayed,2022-03-23,2022-03-24,1,315,,3189,674,2022-03-19
2234,183919,Stayed,2022-03-19,2022-03-20,1,315,,3224,682,2022-03-19
2056,185451,Cancelled,2022-03-21,2022-03-22,1,468,,2166,459,2022-03-19
2282,186697,Stayed,2022-03-20,2022-03-24,1,229,,15595,3299,2022-03-19
2351,1775,Stayed,2022-03-20,2022-03-21,1,25,,2790,591,2022-03-20
2330,23899,Stayed,2022-03-20,2022-03-21,1,331,,2274,481,2022-03-20
2371,27492,Cancelled,2022-03-21,2022-03-22,1,960,,1794,395,2022-03-20
2814,37146,Stayed,2022-04-12,2022-04-13,1,800,,5048,1068,2022-03-20
2398,39047,Stayed,2022-03-20,2022-03-21,1,233,,3379,715,2022-03-20
2402,39047,Cancelled,2022-03-20,2022-03-21,1,562,,2989,633,2022-03-20
2808,48864,Stayed,2022-03-21,2022-04-01,1,885,,37166,7862,2022-03-20
2132,57801,Stayed,2022-03-20,2022-03-21,1,161,,2067,438,2022-03-20
2136,57801,Cancelled,2022-03-21,2022-03-22,1,161,,2387,505,2022-03-20
2268,59211,Stayed,2022-03-21,2022-03-22,1,473,,2209,561,2022-03-20
2111,70558,Stayed,2022-03-25,2022-03-26,1,295,,3184,673,2022-03-20
2092,70651,Stayed,2022-03-20,2022-03-21,1,383,,2469,523,2022-03-20
2955,78365,Stayed,2022-03-20,2022-03-21,1,619,,2014,426,2022-03-20
2469,108360,Cancelled,2022-03-24,2022-03-25,1,449,,2430,514,2022-03-20
2420,122076,Stayed,2022-03-20,2022-03-21,1,29,,1494,316,2022-03-20
2846,135369,Stayed,2022-03-25,2022-03-26,1,261,,2274,481,2022-03-20
2769,137032,Stayed,2022-03-20,2022-03-21,1,139,,1594,338,2022-03-20
2797,143913,Stayed,2022-03-20,2022-03-21,1,226,,2859,629,2022-03-20
2928,150469,Cancelled,2022-03-20,2022-03-21,1,652,,2794,591,2022-03-20
2523,153485,Stayed,2022-03-22,2022-03-23,1,955,,1749,385,2022-03-20
2524,153485,Cancelled,2022-03-23,2022-03-24,1,955,,2049,451,2022-03-20
2795,154793,Stayed,2022-03-20,2022-03-21,1,226,,3055,0,2022-03-20
2796,154793,Stayed,2022-03-20,2022-03-21,1,226,,3055,0,2022-03-20
2798,154793,Stayed,2022-03-21,2022-03-24,1,226,,9165,0,2022-03-20
2004,162631,Stayed,2022-03-21,2022-03-22,1,252,,3366,740,2022-03-20
2910,173243,No Show,2022-03-20,2022-03-21,1,677,,1964,416,2022-03-20
2137,179762,Stayed,2022-03-21,2022-03-22,1,471,,2079,440,2022-03-20
2911,179812,Cancelled,2022-03-20,2022-03-21,1,677,,1708,362,2022-03-20
2573,191728,Stayed,2022-03-20,2022-03-21,1,653,,2339,495,2022-03-20
2775,193476,Stayed,2022-03-20,2022-03-22,1,753,,3403,721,2022-03-20
2584,3398,Stayed,2022-03-22,2022-03-24,1,346,,5067,1073,2022-03-21
2563,14876,Stayed,2022-03-21,2022-03-22,2,466,,2590,570,2022-03-21
2586,15445,Stayed,2022-03-21,2022-03-22,1,346,,1754,371,2022-03-21
2605,19363,Stayed,2022-03-25,2022-03-26,1,517,,2599,550,2022-03-21
2149,39916,Stayed,2022-03-21,2022-03-22,1,933,,1780,376,2022-03-21
2098,50932,Cancelled,2022-03-23,2022-03-27,1,56,,15486,3276,2022-03-21
2572,56894,Stayed,2022-03-21,2022-03-22,1,653,,2144,453,2022-03-21
2537,56905,Stayed,2022-03-21,2022-03-23,1,515,,4417,935,2022-03-21
2131,57801,Stayed,2022-03-22,2022-03-23,1,161,,2181,462,2022-03-21
2135,57801,Stayed,2022-03-21,2022-03-22,1,161,,2231,472,2022-03-21
2817,58198,Cancelled,2022-03-21,2022-03-22,1,800,,2553,540,2022-03-21
2887,63953,Cancelled,2022-03-25,2022-03-26,1,569,,2989,658,2022-03-21
2834,69059,Stayed,2022-04-07,2022-04-08,2,96,,10397,2200,2022-03-21
2091,70651,Stayed,2022-03-21,2022-03-22,1,383,,2729,578,2022-03-21
2954,78365,Stayed,2022-03-21,2022-03-22,1,619,,2274,481,2022-03-21
2959,86098,No Show,2022-03-21,2022-03-22,1,853,,3444,728,2022-03-21
2933,98717,Cancelled,2022-03-26,2022-03-28,1,648,,4217,892,2022-03-21
2938,98742,Stayed,2022-03-21,2022-03-22,1,211,,3639,770,2022-03-21
2470,104479,Cancelled,2022-03-21,2022-03-22,1,449,,2313,490,2022-03-21
2293,106125,Cancelled,2022-03-21,2022-03-22,1,89,,3120,792,2022-03-21
2602,116920,Stayed,2022-03-22,2022-03-23,1,176,,2179,461,2022-03-21
2734,118825,Stayed,2022-03-23,2022-03-24,1,666,,2924,618,2022-03-21
2263,122970,Stayed,2022-03-21,2022-03-24,1,883,,9360,1980,2022-03-21
2533,132693,Cancelled,2022-03-21,2022-03-22,1,955,,1741,369,2022-03-21
2252,137899,Stayed,2022-03-21,2022-03-22,1,557,,2209,468,2022-03-21
2148,138286,Stayed,2022-03-21,2022-03-22,1,355,,2794,591,2022-03-21
2863,140493,No Show,2022-03-21,2022-03-22,2,162,,4849,1026,2022-03-21
2525,153758,Stayed,2022-03-21,2022-03-22,1,955,,1594,338,2022-03-21
2253,154070,Cancelled,2022-03-21,2022-03-22,1,557,,2469,523,2022-03-21
2437,163241,Cancelled,2022-03-22,2022-03-23,1,33,,2274,481,2022-03-21
2069,179762,Stayed,2022-03-22,2022-03-24,1,486,,4417,935,2022-03-21
2232,188854,Cancelled,2022-03-26,2022-03-27,1,315,,3280,694,2022-03-21
2333,189468,Stayed,2022-03-27,2022-03-29,1,93,,4742,1003,2022-03-21
2021,193036,Cancelled,2022-03-24,2022-03-27,1,88,,11372,2406,2022-03-21
2138,648,Stayed,2022-04-13,2022-04-17,1,248,,14815,3761,2022-03-22
2215,4328,Stayed,2022-03-22,2022-03-23,1,635,,2014,426,2022-03-22
2380,6963,Cancelled,2022-03-22,2022-03-23,1,187,,3509,891,2022-03-22
2560,8353,Stayed,2022-04-01,2022-04-02,1,466,,1594,338,2022-03-22
2561,8353,Cancelled,2022-04-01,2022-04-02,1,466,,1594,338,2022-03-22
2604,11199,Stayed,2022-03-23,2022-03-24,1,176,,2083,459,2022-03-22
2343,14942,Cancelled,2022-04-03,2022-04-07,1,135,,10395,2199,2022-03-22
2434,19536,Stayed,2022-03-24,2022-03-25,1,33,,2274,481,2022-03-22
2435,29269,Stayed,2022-03-22,2022-03-23,1,33,,1364,288,2022-03-22
2086,39916,Stayed,2022-03-22,2022-03-23,1,250,,1884,398,2022-03-22
2311,57210,Cancelled,2022-03-23,2022-03-24,1,301,,3314,729,2022-03-22
2128,57801,Stayed,2022-03-23,2022-03-24,1,161,,1923,407,2022-03-22
2622,69586,Stayed,2022-03-26,2022-03-27,1,77,,2006,441,2022-03-22
2945,78365,Stayed,2022-03-22,2022-03-23,1,619,,2534,536,2022-03-22
2582,88692,Cancelled,2022-04-07,2022-04-09,5,346,,29887,6575,2022-03-22
2177,97348,Stayed,2022-03-25,2022-03-26,1,83,,3524,746,2022-03-22
2899,100139,Cancelled,2022-03-24,2022-03-28,1,772,,14165,3116,2022-03-22
2140,105035,Stayed,2022-03-25,2022-03-27,1,248,,4807,1018,2022-03-22
2507,109230,Stayed,2022-03-23,2022-03-24,1,629,,1494,316,2022-03-22
2566,122529,Stayed,2022-04-04,2022-04-07,1,653,,7796,1979,2022-03-22
2031,128934,Stayed,2022-03-22,2022-03-24,1,859,,3897,825,2022-03-22
2845,141373,Stayed,2022-03-27,2022-03-29,1,261,,3702,783,2022-03-22
2570,145744,Stayed,2022-03-23,2022-03-24,1,653,,2339,495,2022-03-22
2286,158427,Stayed,2022-04-02,2022-04-07,1,427,,22809,5018,2022-03-22
2287,158427,Stayed,2022-04-03,2022-04-07,1,427,,18195,4003,2022-03-22
2288,158427,Stayed,2022-04-02,2022-04-05,1,427,,13841,3045,2022-03-22
2291,158427,Stayed,2022-04-03,2022-04-04,1,427,,4614,1015,2022-03-22
2432,162890,Cancelled,2022-03-25,2022-03-26,1,33,,2469,523,2022-03-22
2436,163241,Stayed,2022-03-22,2022-03-23,1,33,,1884,398,2022-03-22
2176,168544,Stayed,2022-03-22,2022-03-26,1,83,,10884,2302,2022-03-22
2219,184825,No Show,2022-03-22,2022-03-23,1,220,,1754,446,2022-03-22
2418,190208,Cancelled,2022-03-22,2022-03-23,1,21,,1884,398,2022-03-22
2022,193036,Cancelled,2022-04-07,2022-04-10,1,88,,11076,2343,2022-03-22
2480,198706,Cancelled,2022-03-25,2022-03-26,1,13,,2274,481,2022-03-22
2585,3207,Stayed,2022-03-23,2022-03-24,1,346,,2079,440,2022-03-23
2379,27492,No Show,2022-03-23,2022-03-24,1,187,,3119,660,2022-03-23
2780,30923,Cancelled,2022-03-31,2022-04-03,2,956,,21700,5509,2022-03-23
2130,31412,Stayed,2022-03-23,2022-03-24,1,161,,1949,413,2022-03-23
2386,42484,Stayed,2022-03-23,2022-03-24,1,62,,1949,429,2022-03-23
2349,51367,Stayed,2022-03-23,2022-03-24,1,25,,2802,712,2022-03-23
2307,54842,Cancelled,2022-03-23,2022-03-27,1,817,,22417,5768,2022-03-23
2308,54842,Stayed,2022-03-23,2022-03-27,1,817,,21897,5558,2022-03-23
2129,57801,Cancelled,2022-03-24,2022-03-25,1,161,,2179,461,2022-03-23
2394,63053,Cancelled,2022-03-24,2022-03-31,1,548,,21631,4576,2022-03-23
2944,78365,Stayed,2022-03-23,2022-03-24,1,619,,2209,468,2022-03-23
2792,81387,Stayed,2022-04-12,2022-04-15,1,226,,8385,0,2022-03-23
2230,84287,Cancelled,2022-03-24,2022-03-25,1,315,,3189,674,2022-03-23
2522,86555,Stayed,2022-03-23,2022-03-24,1,955,,1885,399,2022-03-23
2840,88846,Stayed,2022-03-25,2022-03-26,1,111,,2924,618,2022-03-23
2187,99817,Stayed,2022-03-24,2022-03-25,1,244,,2678,567,2022-03-23
2229,101173,Stayed,2022-03-24,2022-03-25,1,315,,3016,638,2022-03-23
2521,110256,Stayed,2022-03-23,2022-03-24,1,955,,1781,377,2022-03-23
2370,111950,Cancelled,2022-03-24,2022-03-25,1,960,,2197,465,2022-03-23
2892,115308,Cancelled,2022-03-24,2022-03-27,1,44,,7274,1539,2022-03-23
2909,116513,Stayed,2022-03-23,2022-03-24,1,677,,1386,305,2022-03-23
2815,132149,Stayed,2022-04-05,2022-04-07,1,800,,7374,1623,2022-03-23
2851,132187,Stayed,2022-03-23,2022-03-24,1,59,,1494,316,2022-03-23
2862,140493,No Show,2022-03-23,2022-03-24,2,162,,5452,1154,2022-03-23
2294,142836,Cancelled,2022-03-23,2022-03-24,1,99,,6174,1568,2022-03-23
2549,147059,Stayed,2022-03-23,2022-03-24,2,181,,3377,715,2022-03-23
2055,161917,Stayed,2022-03-23,2022-03-24,1,468,,2491,527,2022-03-23
2115,163829,Stayed,2022-03-25,2022-03-27,1,86,,5299,1121,2022-03-23
2958,170764,Cancelled,2022-03-25,2022-03-26,1,853,,3964,838,2022-03-23
2925,186694,Stayed,2022-03-23,2022-03-24,2,646,,6040,1329,2022-03-23
2583,3207,Stayed,2022-03-24,2022-03-25,1,346,,2144,472,2022-03-24
2518,6636,Stayed,2022-03-26,2022-03-27,1,955,,1704,361,2022-03-24
2669,9386,Cancelled,2022-03-24,2022-03-25,1,522,,2014,426,2022-03-24
2816,10362,Stayed,2022-03-24,2022-03-25,1,800,,3552,751,2022-03-24
2908,11931,Stayed,2022-03-24,2022-03-25,1,677,,1899,402,2022-03-24
2205,15445,Stayed,2022-03-24,2022-03-25,1,856,,4484,948,2022-03-24
2886,21694,Stayed,2022-03-25,2022-03-26,1,287,,2404,508,2022-03-24
2921,22380,Stayed,2022-03-24,2022-03-25,1,742,,2404,508,2022-03-24
2536,25162,Cancelled,2022-03-25,2022-03-26,1,515,,3509,743,2022-03-24
2153,26389,Stayed,2022-03-24,2022-03-25,1,154,,2209,468,2022-03-24
2207,33838,Stayed,2022-03-24,2022-03-25,1,978,,3899,990,2022-03-24
2208,33838,Cancelled,2022-03-24,2022-03-25,1,978,,3899,990,2022-03-24
2409,36923,Stayed,2022-03-25,2022-03-26,1,74,,3509,743,2022-03-24
2460,36923,No Show,2022-03-25,2022-03-26,1,305,,2664,563,2022-03-24
2791,48663,Stayed,2022-04-29,2022-04-30,1,226,,3055,0,2022-03-24
2931,52795,Stayed,2022-03-25,2022-03-26,1,813,,3509,0,2022-03-24
2916,55389,Stayed,2022-03-24,2022-03-25,1,594,,2285,580,2022-03-24
2433,59752,Stayed,2022-03-24,2022-03-25,1,33,,1689,358,2022-03-24
2698,64380,Stayed,2022-03-27,2022-04-01,1,808,,10719,2721,2022-03-24
2685,76893,Cancelled,2022-03-25,2022-03-26,1,483,,2274,0,2022-03-24
2403,77061,Stayed,2022-04-12,2022-04-13,1,74,,2859,605,2022-03-24
2520,97561,Cancelled,2022-03-24,2022-03-25,1,955,,1661,365,2022-03-24
2828,98876,Stayed,2022-03-25,2022-03-26,1,188,,3249,825,2022-03-24
2628,101625,Stayed,2022-03-24,2022-03-25,1,364,,1884,398,2022-03-24
2891,115308,Stayed,2022-03-24,2022-03-25,1,44,,1754,371,2022-03-24
2674,129377,Stayed,2022-03-24,2022-03-26,1,655,,5132,1086,2022-03-24
2768,137032,Stayed,2022-03-24,2022-03-25,1,139,,1594,338,2022-03-24
2898,144682,Stayed,2022-03-24,2022-03-26,1,772,,7927,2012,2022-03-24
2068,160482,Cancelled,2022-03-25,2022-03-26,1,486,,3314,729,2022-03-24
2739,165340,Stayed,2022-04-27,2022-04-29,3,724,,16232,3434,2022-03-24
2740,165340,Stayed,2022-04-27,2022-04-28,3,724,,8116,1717,2022-03-24
2742,167196,Cancelled,2022-03-24,2022-03-25,1,724,,2116,448,2022-03-24
2713,170764,No Show,2022-04-01,2022-04-02,1,345,,3644,925,2022-03-24
2318,171359,Stayed,2022-03-24,2022-03-25,1,301,,3379,715,2022-03-24
2924,186694,Stayed,2022-03-24,2022-03-26,1,646,,9370,2061,2022-03-24
2166,196829,Stayed,2022-03-26,2022-03-31,1,612,,8899,1882,2022-03-24
2784,197706,Cancelled,2022-03-25,2022-03-26,1,407,,6239,1373,2022-03-24
2003,199763,Cancelled,2022-03-24,2022-03-25,1,252,,2652,561,2022-03-24
2478,2261,Stayed,2022-03-27,2022-03-28,1,13,,2014,512,2022-03-25
2519,2577,Stayed,2022-03-26,2022-03-27,1,955,,2101,444,2022-03-25
2278,2861,Cancelled,2022-03-25,2022-03-26,1,73,,4484,948,2022-03-25
2673,6513,Stayed,2022-03-25,2022-03-26,1,655,,3054,646,2022-03-25
2645,9298,Cancelled,2022-03-25,2022-03-26,1,58,,2859,605,2022-03-25
2709,11069,Stayed,2022-03-25,2022-03-26,1,693,,3444,728,2022-03-25
2327,28245,Cancelled,2022-05-23,2022-05-25,2,296,,14555,3202,2022-03-25
2556,57736,Cancelled,2022-04-01,2022-04-05,1,848,,11092,2440,2022-03-25
2679,62188,Cancelled,2022-03-25,2022-03-27,1,478,,6042,1278,2022-03-25
2494,69202,Stayed,2022-03-25,2022-03-26,1,207,,2534,536,2022-03-25
2719,81775,No Show,2022-04-06,2022-04-07,1,704,,2674,565,2022-03-25
2222,111743,Cancelled,2022-03-25,2022-03-26,1,220,,2014,426,2022-03-25
2890,115308,Stayed,2022-03-25,2022-03-27,1,44,,5262,1335,2022-03-25
2558,123857,Stayed,2022-03-25,2022-03-26,1,131,,2794,591,2022-03-25
2178,141329,No Show,2022-03-25,2022-03-26,1,83,,3501,740,2022-03-25
2702,185711,Stayed,2022-03-25,2022-03-26,1,703,,3249,688,2022-03-25
2228,188854,Stayed,2022-03-27,2022-03-28,1,315,,3296,697,2022-03-25
2761,188922,Stayed,2022-03-25,2022-03-26,2,697,,5457,1155,2022-03-25
2762,188922,Cancelled,2022-03-25,2022-03-26,1,697,,3379,715,2022-03-25
2227,189735,Stayed,2022-04-18,2022-04-19,1,315,,3050,646,2022-03-25
2883,2583,Stayed,2022-03-27,2022-03-28,1,685,,1819,385,2022-03-26
2623,3177,Stayed,2022-03-26,2022-03-27,1,77,,2050,433,2022-03-26
2600,4121,No Show,2022-03-26,2022-03-27,1,176,,2314,490,2022-03-26
2896,9330,Cancelled,2022-03-27,2022-03-30,1,772,,9029,1910,2022-03-26
2897,9330,Stayed,2022-03-26,2022-03-27,1,772,,2794,591,2022-03-26
2599,13091,Stayed,2022-03-27,2022-03-28,1,176,,2300,486,2022-03-26
2601,13091,Stayed,2022-03-26,2022-03-27,1,176,,2245,475,2022-03-26
2310,13982,Cancelled,2022-03-30,2022-03-31,1,301,,2664,677,2022-03-26
2195,15976,Cancelled,2022-03-28,2022-03-29,1,757,,2460,520,2022-03-26
2493,18465,Stayed,2022-03-26,2022-03-27,1,207,,2469,523,2022-03-26
2813,19274,No Show,2022-03-27,2022-03-30,1,335,,10979,2787,2022-03-26
2557,20992,Stayed,2022-03-26,2022-03-27,1,131,,2079,440,2022-03-26
2506,55794,Cancelled,2022-03-27,2022-03-28,1,629,,1364,288,2022-03-26
2126,57801,Stayed,2022-03-26,2022-03-27,1,161,,1993,421,2022-03-26
2357,63511,Stayed,2022-03-26,2022-03-27,1,366,,1912,405,2022-03-26
2627,64360,Cancelled,2022-03-28,2022-03-29,1,364,,2664,563,2022-03-26
2906,64828,Cancelled,2022-03-27,2022-03-28,1,677,,1934,409,2022-03-26
2907,64828,Stayed,2022-03-26,2022-03-27,1,677,,2075,439,2022-03-26
2017,66762,Stayed,2022-04-01,2022-04-02,1,109,,3249,688,2022-03-26
2373,103992,Stayed,2022-03-28,2022-03-29,1,579,,1819,462,2022-03-26
2213,128523,Cancelled,2022-03-26,2022-03-27,1,888,,3388,717,2022-03-26
2672,129377,Stayed,2022-03-26,2022-03-27,1,655,,2599,550,2022-03-26
2127,134930,Cancelled,2022-03-26,2022-03-31,1,161,,9237,1954,2022-03-26
2340,136094,Cancelled,2022-03-27,2022-03-28,1,716,,3509,772,2022-03-26
2569,166113,Stayed,2022-03-26,2022-03-27,1,653,,1819,385,2022-03-26
2505,187982,Stayed,2022-03-27,2022-03-28,1,629,,1624,358,2022-03-26
2001,189314,Cancelled,2022-04-02,2022-04-03,1,252,,3215,680,2022-03-26
2668,195442,Stayed,2022-03-27,2022-03-28,1,522,,1819,385,2022-03-26
2479,197733,Stayed,2022-03-26,2022-03-27,1,13,,2404,508,2022-03-26
2708,11069,Stayed,2022-03-27,2022-03-28,1,693,,2599,550,2022-03-27
2050,47827,Stayed,2022-03-27,2022-03-28,1,468,,2491,527,2022-03-27
2124,57801,Stayed,2022-03-27,2022-03-28,1,161,,1639,347,2022-03-27
2408,60327,Cancelled,2022-03-27,2022-03-28,1,74,,2209,468,2022-03-27
2431,70262,Stayed,2022-03-27,2022-03-28,1,33,,1169,248,2022-03-27
2064,71382,Stayed,2022-04-03,2022-04-04,1,486,,2664,712,2022-03-27
2429,75155,Stayed,2022-03-28,2022-03-29,1,33,,1494,316,2022-03-27
2905,85588,Stayed,2022-03-27,2022-03-28,1,677,,1594,338,2022-03-27
2139,87768,Stayed,2022-03-28,2022-03-29,1,248,,2859,605,2022-03-27
2007,89798,Stayed,2022-03-30,2022-04-02,1,571,,13190,3348,2022-03-27
2110,96585,Stayed,2022-04-06,2022-04-07,1,295,,2859,629,2022-03-27
2125,98247,Stayed,2022-03-27,2022-03-28,1,161,,1871,396,2022-03-27
2382,107937,Cancelled,2022-03-28,2022-03-29,1,298,,2404,611,2022-03-27
2888,115308,Stayed,2022-03-28,2022-03-29,1,44,,2014,426,2022-03-27
2889,115308,Stayed,2022-03-27,2022-03-28,1,44,,1949,413,2022-03-27
2348,115430,Stayed,2022-03-27,2022-03-28,1,25,,2891,612,2022-03-27
2827,118644,Stayed,2022-03-28,2022-03-30,1,188,,4612,976,2022-03-27
2378,129675,Stayed,2022-03-30,2022-04-01,1,187,,8252,1746,2022-03-27
2767,137032,Stayed,2022-03-27,2022-03-28,1,139,,1763,373,2022-03-27
2644,146622,Cancelled,2022-03-28,2022-03-29,1,58,,2014,426,2022-03-27
2721,148025,Stayed,2022-03-27,2022-03-28,1,704,,2521,534,2022-03-27
2503,152174,Cancelled,2022-04-03,2022-04-06,1,629,,5195,1099,2022-03-27
2158,169072,Stayed,2022-03-28,2022-03-29,1,84,,1624,343,2022-03-27
2297,189377,Stayed,2022-04-01,2022-04-02,1,357,,4549,963,2022-03-27
2826,2057,Cancelled,2022-03-29,2022-03-30,1,803,,4939,1087,2022-03-28
2262,4377,Stayed,2022-03-28,2022-03-29,1,883,,3588,911,2022-03-28
2459,10629,Stayed,2022-03-28,2022-03-29,1,305,,1039,220,2022-03-28
2598,13091,Stayed,2022-03-28,2022-03-29,1,176,,1473,311,2022-03-28
2468,13959,Stayed,2022-03-29,2022-03-30,1,449,,2192,464,2022-03-28
2347,51009,Stayed,2022-04-03,2022-04-05,1,25,,5837,1235,2022-03-28
2639,83178,Cancelled,2022-05-06,2022-05-07,1,58,,2534,536,2022-03-28
2430,88424,Stayed,2022-03-28,2022-03-29,1,33,,1364,288,2022-03-28
2267,99465,Stayed,2022-04-09,2022-04-13,1,473,,10135,2230,2022-03-28
2706,99730,Cancelled,2022-04-01,2022-04-05,1,277,,10847,2386,2022-03-28
2684,106867,Stayed,2022-03-30,2022-04-01,2,702,,7535,1658,2022-03-28
2671,110650,Stayed,2022-03-29,2022-03-30,1,323,,2079,440,2022-03-28
2175,113777,Stayed,2022-03-28,2022-03-29,1,83,,1798,381,2022-03-28
2362,129595,Cancelled,2022-04-01,2022-04-05,1,370,,8934,1890,2022-03-28
2369,129595,Cancelled,2022-04-01,2022-04-05,1,960,,8528,1804,2022-03-28
2233,134413,Cancelled,2022-04-01,2022-04-02,1,315,,4125,872,2022-03-28
2765,137032,No Show,2022-03-28,2022-03-29,1,139,,1921,407,2022-03-28
2766,137032,Stayed,2022-03-28,2022-03-29,1,139,,1386,294,2022-03-28
2861,140493,No Show,2022-03-28,2022-03-29,3,162,,6299,1332,2022-03-28
2642,146622,Stayed,2022-03-28,2022-03-29,1,58,,1819,385,2022-03-28
2643,146622,Cancelled,2022-03-28,2022-03-29,1,58,,1884,398,2022-03-28
2352,147059,Cancelled,2022-03-28,2022-03-29,1,49,,2404,529,2022-03-28
2738,148275,Stayed,2022-03-28,2022-03-29,1,169,,1039,220,2022-03-28
2759,149015,Stayed,2022-03-28,2022-03-29,3,124,,6317,1389,2022-03-28
2038,175955,Stayed,2022-03-28,2022-03-29,1,195,,2022,428,2022-03-28
2882,180388,Stayed,2022-03-29,2022-03-30,1,685,,1884,398,2022-03-28
2535,183580,Cancelled,2022-03-28,2022-03-29,1,515,,2014,512,2022-03-28
2562,195442,Stayed,2022-03-28,2022-03-29,1,466,,1495,317,2022-03-28
2426,9858,Stayed,2022-03-29,2022-04-03,1,33,,7209,1525,2022-03-29
2517,29269,Stayed,2022-03-29,2022-03-30,1,955,,1594,338,2022-03-29
2504,29704,Stayed,2022-03-29,2022-03-30,1,629,,1754,371,2022-03-29
2809,43285,Stayed,2022-03-30,2022-03-31,1,885,,2339,515,2022-03-29
2356,46975,Stayed,2022-03-29,2022-03-30,1,366,,2106,446,2022-03-29
2081,52458,Stayed,2022-03-31,2022-04-07,1,402,,11166,2362,2022-03-29
2678,62188,Stayed,2022-03-30,2022-03-31,1,478,,2079,440,2022-03-29
2567,74860,Cancelled,2022-04-02,2022-04-03,1,653,,2404,508,2022-03-29
2943,78365,Stayed,2022-03-29,2022-03-31,1,619,,3637,770,2022-03-29
2810,79414,Stayed,2022-03-29,2022-03-30,1,885,,2014,426,2022-03-29
2182,82881,Cancelled,2022-04-14,2022-04-17,1,106,,10526,2226,2022-03-29
2805,92430,Cancelled,2022-03-31,2022-04-01,1,183,,2274,481,2022-03-29
2793,100336,Stayed,2022-03-29,2022-03-30,1,226,,2795,0,2022-03-29
2094,106210,Cancelled,2022-03-30,2022-03-31,1,274,,2014,443,2022-03-29
2942,126588,Stayed,2022-03-29,2022-03-30,1,211,,3704,783,2022-03-29
2811,127103,Stayed,2022-03-29,2022-03-30,1,885,,1884,398,2022-03-29
2670,128524,Stayed,2022-03-30,2022-03-31,1,323,,2079,440,2022-03-29
2186,132459,Stayed,2022-03-29,2022-03-30,1,244,,1712,362,2022-03-29
2918,132542,Stayed,2022-03-29,2022-03-30,1,663,,2392,607,2022-03-29
2715,141740,Stayed,2022-03-29,2022-03-30,1,345,,1819,385,2022-03-29
2261,145651,Stayed,2022-03-30,2022-03-31,1,883,,3588,759,2022-03-29
2641,146622,Stayed,2022-03-29,2022-03-30,1,58,,1754,371,2022-03-29
2758,149015,Stayed,2022-03-29,2022-03-30,3,124,,6317,1389,2022-03-29
2835,153825,Stayed,2022-04-03,2022-04-05,1,96,,8577,1815,2022-03-29
2289,158427,Stayed,2022-04-03,2022-04-05,1,427,,9097,2001,2022-03-29
2290,158427,Stayed,2022-04-02,2022-04-05,1,427,,13322,3381,2022-03-29
2292,158427,Cancelled,2022-04-02,2022-04-03,2,427,,8447,2144,2022-03-29
2417,160722,Stayed,2022-03-29,2022-03-30,1,263,,1494,316,2022-03-29
2194,191727,Stayed,2022-03-29,2022-03-30,1,757,,1859,472,2022-03-29
2058,192119,Stayed,2022-04-01,2022-04-02,1,194,,2079,440,2022-03-29
2614,6284,Stayed,2022-03-31,2022-04-01,1,239,,1888,399,2022-03-30
2741,18979,Cancelled,2022-03-31,2022-04-02,1,724,,5541,1173,2022-03-30
2428,19536,Stayed,2022-03-31,2022-04-01,1,33,,1786,378,2022-03-30
2860,21661,Stayed,2022-03-30,2022-03-31,1,162,,2766,585,2022-03-30
2800,21716,Cancelled,2022-04-25,2022-04-26,1,267,,6369,1348,2022-03-30
2063,24582,Stayed,2022-04-01,2022-04-02,1,160,,2859,605,2022-03-30
2405,25479,Cancelled,2022-04-01,2022-04-04,1,74,,7796,1649,2022-03-30
2597,31136,Stayed,2022-03-30,2022-03-31,1,176,,1594,338,2022-03-30
2368,33558,Stayed,2022-03-31,2022-04-01,1,960,,1560,343,2022-03-30
2831,49071,Stayed,2022-04-01,2022-04-03,1,117,,9877,2090,2022-03-30
